date,month,season,year,solar_radiation_sum,temperature_maximum,temperature_minimum,rainfall_sum,humidity_average
15/04/2008,4,Spring,2008,27848.5,21,1,0,59.5
16/04/2008,4,Spring,2008,29280.9,23.1,8.8,5.3,59
17/04/2008,4,Spring,2008,28568.2,15.5,9.3,17.1,69.5
18/04/2008,4,Spring,2008,30378.2,14.9,7.7,0.3,70.5
19/04/2008,4,Spring,2008,32526.1,15.6,7.6,7.2,75.5
20/04/2008,4,Spring,2008,36050,14.1,7.1,1.9,75
21/04/2008,4,Spring,2008,43092.5,16,7.5,0.6,67.5
22/04/2008,4,Spring,2008,43719.8,18.7,7.3,0,67
23/04/2008,4,Spring,2008,44255.7,23.2,8,0,65.5
24/04/2008,4,Spring,2008,42051.8,25.3,8.3,0,61
25/04/2008,4,Spring,2008,43976,27.5,8.1,0,57.5
26/04/2008,4,Spring,2008,19075.6,28.5,9.2,0,52
27/04/2008,4,Spring,2008,40162.4,28.3,10.3,0,51.5
28/04/2008,4,Spring,2008,24680.5,21.33,12.16,0,34.25
29/04/2008,4,Spring,2008,44448.6,21.33,5.81,0,44.79513889
30/04/2008,4,Spring,2008,45472.4,19.81,6.62,0,49.34375
01/05/2008,5,Spring,2008,45008.9,23.24,5.4,0,45.80208333
02/05/2008,5,Spring,2008,44015,27.12,9.03,0,45.98263889
03/05/2008,5,Spring,2008,36549.1,28.7,9.42,0,31.98611111
04/05/2008,5,Spring,2008,36244.7,28.31,12.93,0,37.58333333
05/05/2008,5,Spring,2008,41094.7,28.7,10.6,0,50.96180556
06/05/2008,5,Spring,2008,37661.1,29.1,12.93,0,43.16319444
07/05/2008,5,Spring,2008,28962.4,25.56,12.55,0,51.35763889
08/05/2008,5,Spring,2008,13403.5,18.66,11.38,13.4,84.88020833
09/05/2008,5,Spring,2008,18538.2,20.19,11.38,0.2,86.05729167
10/05/2008,5,Spring,2008,7250.2,11.77,8.23,22.6,96.38715278
11/05/2008,5,Spring,2008,29725.8,20.57,10.21,0.2,76.703125
12/05/2008,5,Spring,2008,42309.3,22.86,7.03,0,68.98611111
13/05/2008,5,Spring,2008,26383.8,20.57,11.77,1,82.84375
14/05/2008,5,Spring,2008,23536.2,18.28,11.77,2,79.50173611
15/05/2008,5,Spring,2008,34795,20.95,9.03,0,68.67708333
16/05/2008,5,Spring,2008,30208.9,19.81,9.82,6,79.74826389
17/05/2008,5,Spring,2008,30493.2,22.09,10.21,0,71.59027778
18/05/2008,5,Spring,2008,30540.1,20.95,9.03,9.4,81.23611111
19/05/2008,5,Spring,2008,33044.8,20.19,8.23,0.2,76.40625
20/05/2008,5,Spring,2008,43062.6,23.24,6.62,0,65.70138889
21/05/2008,5,Spring,2008,28245.7,22.48,10.21,1.4,77.61458333
22/05/2008,5,Spring,2008,41123.8,25.17,11.38,0,65.77430556
23/05/2008,5,Spring,2008,23393.4,21.33,11.38,3.2,85.07291667
24/05/2008,5,Spring,2008,32439,18.66,9.42,0,78.22743056
25/05/2008,5,Spring,2008,24852.2,17.14,9.03,2.8,88.13888889
26/05/2008,5,Spring,2008,37797.3,19.81,5.81,0.6,74.82465278
27/05/2008,5,Spring,2008,36172.3,20.57,9.42,0,70.01909722
28/05/2008,5,Spring,2008,27262.3,18.28,10.99,0.2,75.69270833
29/05/2008,5,Spring,2008,26638.9,20.19,10.21,0,70.38888889
30/05/2008,5,Spring,2008,26024.7,20.57,9.82,2,79.82638889
31/05/2008,5,Spring,2008,26858.6,19.04,11.38,0.6,85.43229167
01/06/2008,6,Summer,2008,34153.6,22.48,10.6,0.2,79.69618056
02/06/2008,6,Summer,2008,35295.8,22.86,11.77,2.6,77.63194444
03/06/2008,6,Summer,2008,42202.4,25.17,8.63,0,60.46875
04/06/2008,6,Summer,2008,45368.7,26.73,10.21,0,57.61805556
05/06/2008,6,Summer,2008,27459.9,25.95,12.93,0,66.23958333
06/06/2008,6,Summer,2008,49499.6,25.56,8.63,0,57.75173611
07/06/2008,6,Summer,2008,46917.4,26.34,8.23,0,47.54861111
08/06/2008,6,Summer,2008,25946.1,19.42,8.63,0,52.08333333
09/06/2008,6,Summer,2008,24781.5,17.52,9.82,11.8,88.25
10/06/2008,6,Summer,2008,32703.8,22.48,10.21,0,81
11/06/2008,6,Summer,2008,35942.8,24.79,9.82,0.2,80.82465278
12/06/2008,6,Summer,2008,38442.2,26.34,10.6,0,64.07986111
13/06/2008,6,Summer,2008,42693.3551,29.5,10.21,0,52.50510204
14/06/2008,6,Summer,2008,47219.8,31.93,14.09,0,41.04166667
15/06/2008,6,Summer,2008,36609.6,28.7,16.38,0,33.38541667
16/06/2008,6,Summer,2008,37271.2,25.17,14.47,4.4,70.47743056
17/06/2008,6,Summer,2008,41427.5,25.95,11.38,0.2,69.10243056
18/06/2008,6,Summer,2008,49093.2,31.12,11.77,0,51.78472222
19/06/2008,6,Summer,2008,48056.2,33.59,15.62,0,42.84722222
20/06/2008,6,Summer,2008,48356,35.27,15.23,0,36.60069444
21/06/2008,6,Summer,2008,37090,36.13,19.42,0,33.27430556
22/06/2008,6,Summer,2008,49575.3,36.57,17.9,0,28.97569444
23/06/2008,6,Summer,2008,32911.1,34.43,20.19,0,33.84027778
24/06/2008,6,Summer,2008,47135.2,30.71,14.85,5.6,69.60763889
25/06/2008,6,Summer,2008,47695,35.27,16,0,53.20659722
26/06/2008,6,Summer,2008,48299.9,37,19.42,0,39.63194444
27/06/2008,6,Summer,2008,46024.6,36.57,18.28,0,40.98263889
28/06/2008,6,Summer,2008,47729.8,36.57,18.28,0,45.22916667
29/06/2008,6,Summer,2008,45686.4,37.44,20.19,0,36.6875
30/06/2008,6,Summer,2008,48507.3,37,20.19,0,29.62847222
01/07/2008,7,Summer,2008,48398.3,36.13,19.42,0.4,28.25
02/07/2008,7,Summer,2008,40662.4,31.52,17.14,0,31.70833333
03/07/2008,7,Summer,2008,49850.2,27.91,12.16,0,32.54166667
04/07/2008,7,Summer,2008,48840.8,33.59,13.32,0,26.01736111
05/07/2008,7,Summer,2008,47818.5,34.85,18.66,0,39.5625
06/07/2008,7,Summer,2008,48161.1,29.9,17.9,0,35.6875
07/07/2008,7,Summer,2008,49529.8,29.9,11.77,0,29.42708333
08/07/2008,7,Summer,2008,47059.9,34.01,11.77,0,28.36458333
09/07/2008,7,Summer,2008,48622.2,35.27,19.04,0,43.68055556
10/07/2008,7,Summer,2008,46230,35.27,18.28,0,21.27083333
11/07/2008,7,Summer,2008,48463.7,32.76,17.14,0,35.88541667
12/07/2008,7,Summer,2008,38631.2,28.31,16,0,50.23611111
13/07/2008,7,Summer,2008,49165,28.7,10.6,0,42.99305556
14/07/2008,7,Summer,2008,47839.9,32.34,12.55,0,35.06944444
15/07/2008,7,Summer,2008,46052.5,31.52,16,4,47.07986111
16/07/2008,7,Summer,2008,33774.1,29.1,16,0,47.21875
17/07/2008,7,Summer,2008,45849.7,33.17,14.09,0.2,49.87152778
18/07/2008,7,Summer,2008,46874.8,36.57,16.38,0,38.20138889
19/07/2008,7,Summer,2008,44499.1,39.67,20.19,0,34.64236111
20/07/2008,7,Summer,2008,41847.1,36.57,22.48,0,32.65277778
21/07/2008,7,Summer,2008,46067.5,36.57,18.28,0,35.64236111
22/07/2008,7,Summer,2008,46172.3,36.57,17.14,0,32.44444444
23/07/2008,7,Summer,2008,44511.1,40.13,19.04,0,38.30902778
24/07/2008,7,Summer,2008,45035.3,34.01,20.19,0,23.25
25/07/2008,7,Summer,2008,46337.5,31.93,17.52,0,35.44791667
26/07/2008,7,Summer,2008,45716.3,33.59,18.28,0,43.85416667
27/07/2008,7,Summer,2008,46793.7,35.27,18.66,0,28.95833333
28/07/2008,7,Summer,2008,45493.2,33.59,18.28,0,35.51736111
29/07/2008,7,Summer,2008,46421.1,36.13,15.62,0,23.49305556
30/07/2008,7,Summer,2008,47007,35.7,18.66,0,33.0625
31/07/2008,7,Summer,2008,45818.1,34.43,17.14,0,21.70138889
01/08/2008,8,Summer,2008,41713.5,33.59,18.28,0,41.14236111
02/08/2008,8,Summer,2008,44608.6,36.13,17.52,0,30.50694444
03/08/2008,8,Summer,2008,40805,37.88,20.95,0,38.65972222
04/08/2008,8,Summer,2008,43762.7,40.13,20.57,0,30.34375
05/08/2008,8,Summer,2008,40360.8,39.67,23.24,0,24.40972222
06/08/2008,8,Summer,2008,41044.9,38.32,20.95,0,18.60416667
07/08/2008,8,Summer,2008,45046.1,34.01,19.81,0,21.76388889
08/08/2008,8,Summer,2008,45064.7,34.01,15.23,0,25.35069444
09/08/2008,8,Summer,2008,42226.2,35.27,16.76,0,30.36111111
10/08/2008,8,Summer,2008,43357.2,37,19.81,0,29.02777778
11/08/2008,8,Summer,2008,42207.4,34.01,19.81,0,27.09722222
12/08/2008,8,Summer,2008,39038.3,29.9,17.9,0,51.52083333
13/08/2008,8,Summer,2008,40682.4,32.34,13.7,0,26.77083333
14/08/2008,8,Summer,2008,28325.9,29.9,16.76,0,42.94270833
15/08/2008,8,Summer,2008,45039.8,27.91,12.16,0,28.19444444
16/08/2008,8,Summer,2008,36662.6,29.9,14.85,0,26.65277778
17/08/2008,8,Summer,2008,42035.8,30.71,15.23,0,45.02777778
18/08/2008,8,Summer,2008,42797.3,34.43,14.47,0,26.59375
19/08/2008,8,Summer,2008,42731,33.17,17.9,0,26.54861111
20/08/2008,8,Summer,2008,42519.9,33.17,12.93,0,24.85763889
21/08/2008,8,Summer,2008,39459.8,35.27,17.9,0,43.10416667
22/08/2008,8,Summer,2008,39162,34.43,19.42,0,28.47569444
23/08/2008,8,Summer,2008,35233.6,33.17,17.9,0,43.96875
24/08/2008,8,Summer,2008,39803.4,34.01,17.9,0,47.96875
25/08/2008,8,Summer,2008,40583.4,34.85,15.23,0,26.60069444
26/08/2008,8,Summer,2008,37771,35.7,18.28,0,47.26041667
27/08/2008,8,Summer,2008,36769.8,34.43,20.57,0,48.73958333
28/08/2008,8,Summer,2008,35289.7,34.43,19.42,0,45.27083333
29/08/2008,8,Summer,2008,38112.6,34.43,18.66,0,34.19097222
30/08/2008,8,Summer,2008,31915.7,29.5,17.9,0,40.81597222
31/08/2008,8,Summer,2008,37010.9,29.9,16,0,41.34375
01/09/2008,9,Fall,2008,35818.8,32.76,14.47,0,37.84027778
02/09/2008,9,Fall,2008,35858,32.34,17.14,0,38.88888889
03/09/2008,9,Fall,2008,38075.8,29.5,15.23,0,35.125
04/09/2008,9,Fall,2008,34337.2,28.7,15.62,0,41.99305556
05/09/2008,9,Fall,2008,30963.1,24.79,16,0,52.29166667
06/09/2008,9,Fall,2008,26384.5,24.01,14.47,2,67.65104167
07/09/2008,9,Fall,2008,37534.8,26.73,10.6,0,50.50694444
08/09/2008,9,Fall,2008,35089.7,31.52,17.9,0,61.00694444
09/09/2008,9,Fall,2008,20300.9,28.7,17.9,1.4,70.36111111
10/09/2008,9,Fall,2008,20714.4,27.91,14.85,0,73.25347222
11/09/2008,9,Fall,2008,33814.2,29.9,16,0,58.10416667
12/09/2008,9,Fall,2008,36437.1,23.63,10.99,0,36.42013889
13/09/2008,9,Fall,2008,36235.8,24.79,7.03,0,38.69097222
14/09/2008,9,Fall,2008,36557.2,26.73,8.63,0,36.97569444
15/09/2008,9,Fall,2008,36042.2,29.9,8.23,0,28.17708333
16/09/2008,9,Fall,2008,34957,31.93,10.99,0,27.05555556
17/09/2008,9,Fall,2008,32260.5,30.31,15.23,0,37.60416667
18/09/2008,9,Fall,2008,22244.7,27.52,17.14,0.2,46.80208333
19/09/2008,9,Fall,2008,32844.5,29.1,15.23,0,45.40972222
20/09/2008,9,Fall,2008,30596,31.12,13.32,0,49.60416667
21/09/2008,9,Fall,2008,20034.4,27.52,16.38,0.8,62.39236111
22/09/2008,9,Fall,2008,23460.9,24.79,16,16.8,76.96701389
23/09/2008,9,Fall,2008,28518.1,25.56,12.16,0,69.64583333
24/09/2008,9,Fall,2008,30264.6,24.4,12.55,0,59.92708333
25/09/2008,9,Fall,2008,25785.8,23.63,10.6,0,68.65625
26/09/2008,9,Fall,2008,31645.4,23.63,8.63,0,56.05208333
27/09/2008,9,Fall,2008,27187,22.86,11.77,0,65.56944444
28/09/2008,9,Fall,2008,9820.6,17.52,10.99,0.4,80.81597222
29/09/2008,9,Fall,2008,30790.9,24.4,9.42,0,63.83680556
30/09/2008,9,Fall,2008,31059.8,25.17,8.63,0,56.11979167
01/10/2008,10,Fall,2008,29097.4,25.56,7.83,0,42.08333333
02/10/2008,10,Fall,2008,30803.1,26.34,12.16,0,36.47569444
03/10/2008,10,Fall,2008,31244.6,19.04,9.42,0,42.01041667
04/10/2008,10,Fall,2008,30021.8,19.42,2.89,0,43.95138889
05/10/2008,10,Fall,2008,30354.4,24.01,4.57,0,32.82986111
06/10/2008,10,Fall,2008,29707.5,25.56,7.03,0,33.875
07/10/2008,10,Fall,2008,12520.3,19.81,10.21,1.8,49.46180556
08/10/2008,10,Fall,2008,21191.63586,20.19,9.03,0,76.89655172
09/10/2008,10,Fall,2008,27898.2,21.33,7.43,0,53.38888889
10/10/2008,10,Fall,2008,17653.8,24.79,12.55,0,56.42361111
11/10/2008,10,Fall,2008,15250.7,22.86,13.32,2,75.93055556
12/10/2008,10,Fall,2008,18736.4,24.4,14.09,28.8,89.25173611
13/10/2008,10,Fall,2008,16656.7,21.71,13.32,8.8,91.32986111
14/10/2008,10,Fall,2008,24125.5,23.24,13.32,0,80.47048611
15/10/2008,10,Fall,2008,24679.6,24.4,10.6,0,80.06597222
16/10/2008,10,Fall,2008,24852.3,24.4,11.38,0,71.54166667
17/10/2008,10,Fall,2008,20789.2,24.01,13.7,0,73.20833333
18/10/2008,10,Fall,2008,6826.6,16,12.93,23,99.11458333
19/10/2008,10,Fall,2008,21699.6,21.71,12.93,0,86.72569444
20/10/2008,10,Fall,2008,21653.2,23.24,14.85,0,84.48958333
21/10/2008,10,Fall,2008,14402.3,21.71,12.93,0,92.67534722
22/10/2008,10,Fall,2008,4308.2,16.38,9.03,17.4,91.41319444
23/10/2008,10,Fall,2008,9950.7,15.23,7.03,0.4,92.6875
24/10/2008,10,Fall,2008,18990.7,18.66,6.62,0,85.96701389
25/10/2008,10,Fall,2008,23809.2,21.33,6.22,0,82.71875
26/10/2008,10,Fall,2008,23795.2,21.71,7.03,0,81.50868056
27/10/2008,10,Fall,2008,23509.9,22.09,7.03,0,81.703125
28/10/2008,10,Fall,2008,2284.3,15.62,4.15,12.8,97.04513889
29/10/2008,10,Fall,2008,18646.9,11.77,1.6,0,78.01041667
30/10/2008,10,Fall,2008,5405.3,11.77,1.6,0,91.72743056
31/10/2008,10,Fall,2008,4388.9,12.16,7.83,18.6,99.71701389
01/11/2008,11,Fall,2008,15764.1,13.32,5.4,1,86.25347222
02/11/2008,11,Fall,2008,15465.4,13.7,6.22,0,85.94618056
03/11/2008,11,Fall,2008,13703.9,12.93,2.46,0,84.63888889
04/11/2008,11,Fall,2008,10745.8,10.99,3.74,0,93.10590278
05/11/2008,11,Fall,2008,12874.3,13.7,4.99,0,86.24826389
06/11/2008,11,Fall,2008,19978.3,14.85,3.31,0,83.86458333
07/11/2008,11,Fall,2008,14111.7,12.93,3.31,1.6,95.72222222
08/11/2008,11,Fall,2008,16524.3,14.47,6.62,0.8,90.57291667
09/11/2008,11,Fall,2008,19354.2,14.85,2.03,0,91.88541667
10/11/2008,11,Fall,2008,19936.7,17.52,2.03,0,83.78125
11/11/2008,11,Fall,2008,11572.8,14.09,4.15,0,92.69791667
12/11/2008,11,Fall,2008,17720.4,13.7,4.57,0,78.66145833
13/11/2008,11,Fall,2008,20280.4,14.09,2.03,0,73.94618056
14/11/2008,11,Fall,2008,20375.6,15.23,0.29,0,69.56076389
15/11/2008,11,Fall,2008,20227.2,15.62,0.29,0,80.46701389
16/11/2008,11,Fall,2008,19770.8,15.23,-0.6,0,78.57638889
17/11/2008,11,Fall,2008,19167,18.28,0.73,0,75.16666667
18/11/2008,11,Fall,2008,11949.2,10.99,0.29,0,83.62326389
19/11/2008,11,Fall,2008,16791.5,16.76,3.31,0,75.421875
20/11/2008,11,Fall,2008,18397.9,14.09,0.29,0,80.13194444
21/11/2008,11,Fall,2008,18032.9,14.85,-1.05,0,81.16145833
22/11/2008,11,Fall,2008,16230.6,17.9,4.57,0,77.39583333
23/11/2008,11,Fall,2008,15758.1,16,4.15,0,73.41319444
24/11/2008,11,Fall,2008,14510.3,13.7,2.89,0.4,78.921875
25/11/2008,11,Fall,2008,17294.3,10.6,-0.6,0,76.17708333
26/11/2008,11,Fall,2008,14735.8,9.42,-2.9,0,63.23611111
27/11/2008,11,Fall,2008,17566.4,8.23,-4.33,0,73.38888889
28/11/2008,11,Fall,2008,14891.7,7.03,-5.31,0.6,85.515625
29/11/2008,11,Fall,2008,9000.2,7.03,3.31,2,88.78298611
30/11/2008,11,Fall,2008,12538.1,7.83,1.17,0.4,87.82118056
01/12/2008,12,Winter,2008,8016.7,7.03,0.73,0.2,93.30555556
02/12/2008,12,Winter,2008,16054.3,9.42,0.73,0,72.98263889
03/12/2008,12,Winter,2008,4028.9,6.22,0.29,0.8,88.640625
04/12/2008,12,Winter,2008,4644.1,9.42,2.89,0,98.91145833
05/12/2008,12,Winter,2008,14529.1,15.23,8.23,0,91.33333333
06/12/2008,12,Winter,2008,7051.2,11.38,4.99,0,98.13888889
07/12/2008,12,Winter,2008,6844.1,13.7,9.42,2.6,99.44618056
08/12/2008,12,Winter,2008,3746.7,11.38,8.63,14,100
09/12/2008,12,Winter,2008,3582.8,8.63,4.15,7,97.46875
10/12/2008,12,Winter,2008,9688.7,7.43,1.6,0,71.79166667
11/12/2008,12,Winter,2008,15454.1,8.23,-0.6,0,76.79166667
12/12/2008,12,Winter,2008,4864.1,7.03,0.73,0,96.734375
13/12/2008,12,Winter,2008,3461.5,5.81,-0.15,6.2,99.84895833
14/12/2008,12,Winter,2008,12730.1,7.03,0.29,0.2,89.84895833
15/12/2008,12,Winter,2008,15617.84276,7.83,-0.6,0,80.6
16/12/2008,12,Winter,2008,15271.3,12.16,-0.15,0,82.19791667
17/12/2008,12,Winter,2008,13046.2,11.77,-0.15,0,83.57118056
18/12/2008,12,Winter,2008,15287.7,11.77,1.17,0,84.87326389
19/12/2008,12,Winter,2008,15844.4,12.93,-1.05,0,87.21006944
20/12/2008,12,Winter,2008,14978.8,12.93,-0.6,0,89.16145833
21/12/2008,12,Winter,2008,16525.4,15.62,-1.05,0,81.43923611
22/12/2008,12,Winter,2008,16660.3,16,-0.6,0,69.26041667
23/12/2008,12,Winter,2008,16411.3,14.85,-1.05,0,66.35416667
24/12/2008,12,Winter,2008,16377.5,14.85,-1.97,0,67.125
25/12/2008,12,Winter,2008,16553.9,10.99,-3.37,0,74.77430556
26/12/2008,12,Winter,2008,15801.5,8.23,-4.33,0,82.21875
27/12/2008,12,Winter,2008,9739.9,9.42,-2.43,0,86.64409722
28/12/2008,12,Winter,2008,5546.5,9.82,3.74,0,91.80555556
29/12/2008,12,Winter,2008,8072.6,12.16,5.81,0,95.07638889
30/12/2008,12,Winter,2008,8956.7,12.16,5.4,0,98.29166667
31/12/2008,12,Winter,2008,7554.2,12.93,5.81,0,91.07291667
01/01/2009,1,Winter,2009,7012.9,11.77,5.81,0,98.93229167
02/01/2009,1,Winter,2009,9341.1,13.7,5.81,0,95.78993056
03/01/2009,1,Winter,2009,3025.2,9.03,6.22,2.8,100
04/01/2009,1,Winter,2009,13619.2,11.38,2.89,0.2,96.56770833
05/01/2009,1,Winter,2009,6905.4,4.99,-1.97,0,100
06/01/2009,1,Winter,2009,14846.4,8.23,-1.05,0,83.70833333
07/01/2009,1,Winter,2009,16665.4,4.57,-4.33,0,71.05208333
08/01/2009,1,Winter,2009,12989.3,2.46,-6.81,0,75.53472222
09/01/2009,1,Winter,2009,5667,1.17,-5.8,1.8,99.53472222
10/01/2009,1,Winter,2009,8396.7,-1.97,-7.85,0.2,100
11/01/2009,1,Winter,2009,16487.7,6.62,-9.45,4.2,95.43229167
12/01/2009,1,Winter,2009,17375,6.22,-9.45,0.2,92.046875
13/01/2009,1,Winter,2009,6134.1,3.31,-3.85,1,99.99826389
14/01/2009,1,Winter,2009,5108.6,2.03,-0.15,0,100
15/01/2009,1,Winter,2009,10502.9,7.03,-0.15,0,97.25694444
16/01/2009,1,Winter,2009,14091.5,9.82,-1.97,0,94.18055556
17/01/2009,1,Winter,2009,14919.5,10.6,-0.6,0,91.671875
18/01/2009,1,Winter,2009,12204.3,10.6,-1.51,0,98.28298611
19/01/2009,1,Winter,2009,9661.7,14.09,7.43,2.4,97.57638889
20/01/2009,1,Winter,2009,11030.4,7.43,1.6,3.8,87.40104167
21/01/2009,1,Winter,2009,17376.7,7.83,-2.43,0,81.80208333
22/01/2009,1,Winter,2009,4236.6,12.16,2.89,1.4,99.671875
23/01/2009,1,Winter,2009,8514.2,15.62,11.77,0.8,92.39409722
24/01/2009,1,Winter,2009,15604.3,12.55,4.99,0,69.75
25/01/2009,1,Winter,2009,6639.2,8.23,2.46,3.8,93.94965278
26/01/2009,1,Winter,2009,16189.3,10.21,0.73,0,82.90798611
27/01/2009,1,Winter,2009,17000.3,12.55,1.6,0,82.18229167
28/01/2009,1,Winter,2009,4904,11.77,7.03,0,100
29/01/2009,1,Winter,2009,10215.6,15.23,7.43,0.2,97.51215278
30/01/2009,1,Winter,2009,16398.58378,16.76,3.74,0,81.38851351
31/01/2009,1,Winter,2009,9426.8,10.6,2.89,0.6,86.421875
01/02/2009,2,Winter,2009,3644.3,7.03,2.03,8,98.34027778
02/02/2009,2,Winter,2009,5341.9,6.22,4.57,5,100
03/02/2009,2,Winter,2009,5654,7.03,2.89,1,99.65972222
04/02/2009,2,Winter,2009,9047.9,10.6,4.15,5.8,98.69791667
05/02/2009,2,Winter,2009,9654,9.03,4.15,1.8,96.39236111
06/02/2009,2,Winter,2009,10560.4,5.81,0.29,1.4,92.82465278
07/02/2009,2,Winter,2009,20189.2,7.83,-1.05,0,74.76736111
08/02/2009,2,Winter,2009,12431.4,9.42,-0.15,0,88.35763889
09/02/2009,2,Winter,2009,9084.4,12.16,7.43,0,96.67013889
10/02/2009,2,Winter,2009,18820.4,12.93,4.99,3,78.09895833
11/02/2009,2,Winter,2009,23168.4,13.32,1.17,0,71.37152778
12/02/2009,2,Winter,2009,23385.5,15.23,1.17,0,78.703125
13/02/2009,2,Winter,2009,24359.1,16.76,-0.15,0,70.92534722
14/02/2009,2,Winter,2009,24741.7,17.14,-1.97,0,65.08680556
15/02/2009,2,Winter,2009,22285.7,14.09,-0.15,0,76.91666667
16/02/2009,2,Winter,2009,23931.4,12.93,-1.05,0,83.82986111
17/02/2009,2,Winter,2009,24802.6,14.47,-1.97,0,68.42534722
18/02/2009,2,Winter,2009,25072.9,17.52,0.73,0,66.01041667
19/02/2009,2,Winter,2009,25738,17.14,-1.05,0,59.32118056
20/02/2009,2,Winter,2009,18124.7,14.47,1.17,0,85.77256944
21/02/2009,2,Winter,2009,22423.1,15.62,1.6,0,73.98611111
22/02/2009,2,Winter,2009,26271.4,15.62,-0.6,0,54.18055556
23/02/2009,2,Winter,2009,26347.5,18.28,0.29,0,67.00868056
24/02/2009,2,Winter,2009,26678.5,19.04,1.17,0,60.45486111
25/02/2009,2,Winter,2009,22509.5,18.28,4.99,0,77.45659722
26/02/2009,2,Winter,2009,27269.8,18.28,2.03,0,70.31076389
27/02/2009,2,Winter,2009,25849.2,20.57,-0.15,0,57.61805556
28/02/2009,2,Winter,2009,12459.5,14.47,7.83,0,66.48611111
01/03/2009,3,Spring,2009,11764.6,12.16,5.81,5.2,97.73090278
02/03/2009,3,Spring,2009,10908.4,12.16,3.74,0.8,94.99479167
03/03/2009,3,Spring,2009,5025.6,9.03,6.22,4.4,100
04/03/2009,3,Spring,2009,7568.4,11.77,5.4,0.4,87.43923611
05/03/2009,3,Spring,2009,27782.9,10.21,4.15,2.6,71.99479167
06/03/2009,3,Spring,2009,17369.1,15.23,3.74,0,69.53472222
07/03/2009,3,Spring,2009,29745.5,19.81,7.83,0,66.17361111
08/03/2009,3,Spring,2009,31209.5,19.81,2.46,0,71.85763889
09/03/2009,3,Spring,2009,31769.4,20.57,3.31,0,61.30034722
10/03/2009,3,Spring,2009,30585.5,20.57,2.46,0,61.015625
11/03/2009,3,Spring,2009,29973.3,22.48,2.03,0,53.703125
12/03/2009,3,Spring,2009,31179.3,22.48,3.74,0,54.88194444
13/03/2009,3,Spring,2009,31713,22.86,4.57,0,63.16666667
14/03/2009,3,Spring,2009,31387.2,24.01,4.15,0,55.49305556
15/03/2009,3,Spring,2009,29507.9,24.4,7.43,0,49.11458333
16/03/2009,3,Spring,2009,32191.8,24.4,5.4,0,49.45486111
17/03/2009,3,Spring,2009,33512.4,19.04,3.31,0,54.11458333
18/03/2009,3,Spring,2009,33977,20.95,2.89,0,54.17013889
19/03/2009,3,Spring,2009,34199.7,23.24,2.89,0,56.14756944
20/03/2009,3,Spring,2009,34028.5,24.4,2.89,0,43.24652778
21/03/2009,3,Spring,2009,33828.3,20.57,4.57,0,49.25347222
22/03/2009,3,Spring,2009,33311.7,19.42,4.15,0,65.03819444
23/03/2009,3,Spring,2009,34657.22553,21.71,2.46,0,48.44148936
24/03/2009,3,Spring,2009,31736.9,21.71,2.89,0,41.47222222
25/03/2009,3,Spring,2009,36153.5,20.57,1.17,0,44.3125
26/03/2009,3,Spring,2009,36394.6,23.63,1.6,0,34.05555556
27/03/2009,3,Spring,2009,32074.7,24.4,4.99,0,37.85763889
28/03/2009,3,Spring,2009,17688.2,19.04,3.74,2.4,65.26041667
29/03/2009,3,Spring,2009,19575.7,12.55,2.03,0,71.33680556
30/03/2009,3,Spring,2009,11121.1,9.42,2.03,5.2,88.13888889
31/03/2009,3,Spring,2009,33982,13.7,1.6,0,65.30902778
01/04/2009,4,Spring,2009,36528,16.76,-0.6,0,58.0625
02/04/2009,4,Spring,2009,34362.4,18.66,1.17,0,57.36111111
03/04/2009,4,Spring,2009,36306.2,20.95,3.31,0,59.39583333
04/04/2009,4,Spring,2009,36666,23.24,4.57,0,53.89583333
05/04/2009,4,Spring,2009,37221,24.01,7.03,0,49.72916667
06/04/2009,4,Spring,2009,30337.2,24.01,8.63,0,47.01736111
07/04/2009,4,Spring,2009,28117.2,17.14,5.4,0,54.52777778
08/04/2009,4,Spring,2009,39198.5,20.19,1.17,0,48.47222222
09/04/2009,4,Spring,2009,35698.3,21.71,6.62,0,50.71180556
10/04/2009,4,Spring,2009,22695.8,14.85,5.4,3.8,75.59201389
11/04/2009,4,Spring,2009,31727.3,14.47,2.46,0,62.69097222
12/04/2009,4,Spring,2009,34316.1,16.38,1.6,0,53.41666667
13/04/2009,4,Spring,2009,41242.2,20.19,2.03,0,50.61805556
14/04/2009,4,Spring,2009,12851.9,13.32,6.22,4.2,84.91666667
15/04/2009,4,Spring,2009,27848.5,13.7,5.4,0.2,85.65451389
16/04/2009,4,Spring,2009,29280.9,14.09,4.57,4.2,92.99652778
17/04/2009,4,Spring,2009,28568.2,14.47,5.4,0,85.28819444
18/04/2009,4,Spring,2009,30378.2,17.14,6.62,0.4,83.54861111
19/04/2009,4,Spring,2009,32526.1,19.04,6.62,0,69.828125
20/04/2009,4,Spring,2009,36050,20.95,4.99,0.4,65.56076389
21/04/2009,4,Spring,2009,44966.08696,22.48,3.31,0,55.26449275
22/04/2009,4,Spring,2009,43719.8,23.63,4.57,0,44.73263889
23/04/2009,4,Spring,2009,44255.7,25.95,4.99,0,39.76736111
24/04/2009,4,Spring,2009,42051.8,27.12,6.62,0,34.81944444
25/04/2009,4,Spring,2009,43976,19.42,9.42,0,47.27083333
26/04/2009,4,Spring,2009,19075.6,14.47,5.81,0,72.24305556
